,x,y,EC_0.10,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.60,EC_0.70,EC_0.80,EC_0.90,EC_1.00,EC_1.10,EC_1.20,EC_1.30,EC_1.40,EC_1.50,EC_1.60,EC_1.70,EC_1.80,EC_1.90,EC_end,pos
0,553882.4806,5645517.784,11.025866045566838,20.901623079630586,35.57809440702935,50.89106384677867,64.58111022765834,75.69876769344036,84.0115039813736,89.63889505509793,92.84867750108872,93.95860980471944,93.27903633821784,91.0983028533608,87.67031651510194,83.21256313815049,77.90913330768078,71.91538401282551,65.3596794616759,58.352931171223254,50.98780258687955,43.33720740150469,0.0
1,553882.5463,5645517.706,11.222655934275682,20.96262281171922,35.44011223505515,50.54909289265548,64.06240709310212,75.0442748055262,83.26533656338238,88.84339183553074,92.04269156029508,93.17605697425138,92.5513571286211,90.45249464487685,87.12845165164813,82.79245375877032,77.62466635632363,71.77728607331257,65.37908918797483,58.53782062885382,51.34441204539762,43.871622689322216,0.101982792
2,553882.67,5645517.551,11.107438957004922,20.827037324289503,35.29058558037679,50.39306896152124,63.90255268129723,74.8793170091957,83.09074219731662,88.65341175265024,91.8335425723787,92.94274560921568,92.28791819672173,90.15140840420561,86.78361722771145,82.40196411669437,77.18740219798099,71.29435717356964,64.8514842036798,57.96559064421383,50.72518354579387,43.20509609845306,0.300292374
3,553882.7072,5645517.503,11.524587949723339,21.058500718619257,35.25233069181677,50.08399849961744,63.36124870234513,74.15789759194979,82.24268589757104,87.73238228814427,90.88634059587979,92.01361424032322,91.41141885118174,89.35899736216187,86.10003623990487,81.84477626960059,76.7750837603441,71.0383395702759,64.7600288542563,58.0428951059127,50.97645148570812,43.63278111848296,0.361019963
4,553882.7911,5645517.394,11.371449983915229,20.686738446662762,34.614642881314104,49.22008088965369,62.34245109539665,73.05797324428895,81.12777103047415,86.65279718086364,89.88306281335821,91.11517988157406,90.64208753328239,88.73452443211463,85.6315658383438,81.54009545596648,76.64004551714197,71.07814925455702,64.97804148030163,58.44045942319555,51.55267361865837,44.38941910477427,0.498570716
5,553882.8919,5645517.258,11.403891999228318,20.623464008744442,34.39530170428487,48.82624267774229,61.785628152337885,72.367848901981,80.34124058784356,85.80988821583405,89.02124633768906,90.2665276451036,89.83774271434035,88.00076624356382,84.99127270112992,81.01358015861132,76.2398795546996,70.81621009583797,64.86373441649452,58.48593451498466,51.76759742248521,44.778450346564085,0.667853438
6,553882.931,5645517.204,11.628232840399708,20.69757778905432,34.23904689146872,48.422939321001465,61.15897087635354,71.56215947864663,79.41018782078773,84.80907792936678,88.0035083918811,89.28005760921559,88.92472526653953,87.19844384870093,84.33163940285088,80.52389185724925,75.94271438722156,70.73051610798144,65.00426948910228,58.86539506297137,52.39595127804173,45.66429472839003,0.734522847
7,553882.989,5645517.124,11.397488782608576,20.519054950673382,34.123071216863934,48.35945318947244,61.13525621787357,71.56996482713372,79.44433766860612,84.866333911604,88.08137542208625,89.37970752213795,89.04588808384051,87.34336480378917,84.5009339642659,80.71976792208199,76.1652160982533,70.98083599404858,65.28424946974899,59.175525852058406,52.736051066344956,46.03426910702678,0.833335802
8,553883.0794,5645516.998,11.124559517879185,20.252153316796658,33.85338229185902,48.0804676734372,60.84486993255076,71.26834236466634,79.13777209308223,84.56378077474582,87.79652337405929,89.12414077031116,88.83234567693336,87.17977695187251,84.39808217182528,80.6853287977138,76.21058714657572,71.11228297436006,65.507490799332,59.49428457682688,53.154338891345056,46.55613703042035,0.988410494
9,553883.1555,5645516.891,10.627410090212884,19.853373774576596,33.60652085510079,47.99787267394633,60.915289315620655,71.46917558703154,79.44409443496077,84.95046947378422,88.2388957487811,89.60219862252634,89.32817166998862,87.67997526230938,84.89131091222905,81.16166763012838,76.65988623786215,71.52872627225463,65.8851645431089,59.83012033232089,53.44515789494977,46.79995498739364,1.119712474
10,553883.2315,5645516.782,10.27591060983059,19.508468621367356,33.330782789764335,47.83334305935263,60.875637559891494,71.55117677532019,79.63377636686899,85.22989021261571,88.58806506959222,90.0015068502068,89.75916562953392,88.12692671436284,85.33889108858507,81.59735348471692,77.07363828429249,71.90867931299726,66.22545269801249,60.12126865105015,53.683054159141584,46.97690509621998,1.252592119
11,553883.3086,5645516.669,10.302386881362263,19.30036689209647,32.87892687264651,47.20608268216171,60.15510662049423,70.80984856691781,78.92737888801989,84.59819311835653,88.05704891837671,89.58744626577976,89.47004726290577,87.96605186674451,85.30530110492252,81.6881653811094,77.28302521330717,72.23191183779501,66.65562151162827,60.65221555566522,54.30837879463426,47.69030288202179,1.389389085
12,553883.3736,5645516.574,10.302742113365875,19.10119906106991,32.46644283564021,46.62937898455892,59.47970215621569,70.0945922527568,78.21995118874703,83.9316093375736,87.45370229385614,89.05953672873805,89.0236786648752,87.60020714400711,85.01878206995963,81.47590691516423,77.13920178207437,72.15111631186896,66.6288092756196,60.67425693941574,54.37059208661503,47.789212490997144,1.504497729
13,553883.4276,5645516.494,9.880033122159618,18.603448954568456,31.92821405084469,46.11120687220399,59.03249988238908,69.75314221854087,77.9940091909989,83.8186357132499,87.44064611920582,89.12937935264151,89.159254915692,87.78328533538978,85.22801232774903,81.68719429312598,77.33564984154626,72.31234672814138,66.74586745886815,60.732479051368934,54.352453979871854,47.68761567501109,1.601017157
14,553883.482,5645516.412,9.46100824332138,18.251594418956543,31.647644434638842,45.894237173288126,58.87174525534218,69.63849473128535,77.91899110540811,83.7739097389799,87.42011616726536,89.12551860416127,89.16544064267465,87.7964441334486,85.24301183117379,81.70543892458709,77.35254610268736,72.32869106316578,66.75528623895475,60.734805080939,54.350721798249715,47.67705453390586,1.699421222
15,553883.5709,5645516.279,8.682783335988661,17.810554609389516,31.59431320036951,46.15985845133379,59.35186602920601,70.23591266263115,78.55721341744064,84.39846008194256,87.99356144677829,89.62625023620296,89.58013102438143,88.1160171801617,85.46739203596206,81.83920572083376,77.4014857628255,72.30043225081165,66.65753980948708,60.57563979872149,54.13900964907803,47.42089935698837,1.859396876
16,553883.6284,5645516.191,8.03601648140061,17.427810673517378,31.510589059517784,46.31903913446122,59.67484300023915,70.64810072363929,78.99817166377575,84.82645069474579,88.37928143924916,89.95021885665136,89.83152079501963,88.29341680453679,85.57443753160942,81.8771676961623,77.3778915833464,72.22153608183399,66.52894721468797,60.40155630261997,53.92692350143571,47.17529617676147,1.964517046
17,553883.6759,5645516.119,8.0823056836461,17.38394193546036,31.35551167224948,46.06849867736426,59.35633377483675,70.29160785669914,78.62777943628478,84.46179987815401,88.03734799115884,89.64346467348052,89.56809209319378,88.07915094945243,85.41065971938569,81.7675220877744,77.32417133707924,72.22526535158251,66.59112810566754,60.52421776276834,54.10884641897473,47.415363553180484,2.05077393
18,553883.7124,5645516.063,8.170674988647935,17.279890698401612,31.036064012337505,45.58773988146105,58.78835612591223,69.70463676363019,78.07661275639336,83.98167408869139,87.65069962312262,89.36433375114139,89.40607641979854,88.03398453485505,85.47884288174171,81.9464523581084,77.60635169646002,72.60243925355708,67.05768545418258,61.07535201171777,54.73761664608778,48.12054334224456,2.117618899
19,553883.9454,5645515.702,8.161642757476246,17.201761046062092,30.87865848353906,45.37371583712878,58.54581453369287,69.45806463038237,77.84395465137096,83.77976616198357,87.49032844377868,89.25140699353295,89.34550022779433,88.02848530429051,85.53574234858132,82.06444582064134,77.78792845139202,72.84563554006392,67.35959058331684,61.43357556210838,55.15483682307405,48.592351123468674,2.547281558
20,553884.5491,5645514.764,7.450148882319497,16.840300911643883,30.975541726693375,45.90386459504598,59.42694842373978,70.58675259269559,79.1180602968632,85.10303919685401,88.78481343916972,90.4525416214097,90.395090622187,88.88169379172551,86.15125680668274,82.4140218485916,77.84738712480984,72.60186776685283,66.80240330394145,60.55279469784993,53.938114148164836,47.03225066608571,3.662762481
21,553884.6291,5645514.642,7.530712989913995,16.923163975209928,31.044005668201795,45.94699314032096,59.44131464105745,70.57531309037509,79.0871344121739,85.05776434867525,88.72927449542738,90.38813661437747,90.32921988893163,88.81834652124884,86.09508141803019,82.36595665222458,77.80782085098444,72.57358047283749,66.78644401968803,60.55027565233447,53.950498818175845,47.06264891603704,3.808652851
22,553884.7876,5645514.401,7.8599669985464296,17.19646541376278,31.23313929286471,46.0456848748673,59.45615037149238,70.51956133296396,78.97364327468338,84.90457180658693,88.54982573934073,90.19578745089032,90.1306829638096,88.62374381865583,85.91131196176418,82.20073846670975,77.66941431225338,72.46420031547405,66.70805721919776,60.505742157840885,53.94326960702219,47.0929922885191,4.097102587
23,553884.9258,5645514.193,8.060096169877667,17.434177640550192,31.541872846870067,46.430752077980664,59.90480702257486,71.0061366470854,79.47560054774158,85.39814018408005,89.01284294773424,90.60954207491609,90.48217920089668,88.90202126906833,86.1090956900332,82.31079865922027,77.68424908271841,72.38136251254382,66.52411809471045,60.21793195875633,53.551046701603795,46.59647484922663,4.346828917
24,553885.0522,5645514.003,8.507250172600438,17.907735052697177,32.005145979192456,46.83693855279931,60.215749593481924,71.20178505881564,79.5463813571851,85.34595628189471,88.84710100024168,90.3452976636777,90.13390128839437,88.48395515807712,85.63471713238113,81.79415101033668,77.13775718036689,71.81292765822722,65.94456839679033,59.63717694699633,52.980125418253,46.04311900629214,4.575032686
25,553885.18,5645513.811,9.407687777230501,18.71068491652103,32.63281259379515,47.24088354358285,60.386181028231334,71.15338251060504,79.30696454537643,84.94381798196815,88.32026601118838,89.72043445864924,89.44120994729363,87.74884208871556,84.87930407939126,81.03231646135268,76.38576965922374,71.08464231561987,65.25641033520074,59.00120159907256,52.40013165120854,45.52327255688179,4.805677087
26,553885.3198,5645513.602,10.39757893525028,19.440186449296966,32.99333103875218,47.23352267234056,60.059418616024466,70.57268539238234,78.53903197780302,84.05255838918106,87.35089768115026,88.7182363029354,88.43716105109173,86.76915253364288,83.94542854033169,80.16454057719729,75.59562096818584,70.3818555577154,64.64301070002276,58.4797904544517,51.976294585057275,45.20197515957634,5.057122986
27,553885.4354,5645513.43,11.203439883886368,20.06441184148252,33.336103981069535,47.26057691314747,59.779862108240074,70.01817840531596,77.75594283831833,83.09546039162721,86.27401815313902,87.57273624940517,87.26574948375392,85.60845585176328,82.82748598023971,79.11806285073037,74.64543849805291,69.54714167735258,63.94311082889493,57.931145523072736,51.593125219482886,44.995147262734086,5.264360434
28,553885.5515,5645513.258,11.62667952667446,20.380437367741028,33.49385111144594,47.25005347737643,59.61269824879545,69.71847798787292,77.34912473834531,82.60530757356726,85.72319081855817,86.98018287424883,86.6525787723831,84.99131885866754,82.22164549837223,78.53636953117928,74.09777320091885,69.04429440979514,63.488687978577666,57.52935415878393,51.244052377561495,44.70235630326802,5.471877204
29,553885.6931,5645513.049,11.341690495392664,20.143812135437162,33.3299038690386,47.16605375615415,59.60646204182652,69.77634401910618,77.45850641249073,82.74947246935483,85.88613224943526,87.15081460868845,86.81576876158144,85.13837752647055,82.34142970725469,78.62090894719553,74.13756625827072,69.03130621163737,63.42461837743919,57.40922028368855,51.06838308381031,44.46336032063065,5.724328309
30,553885.8101,5645512.877,11.133404257725529,19.903871152264337,33.043957264495525,46.83250521984853,59.23242545730723,69.37966511904663,77.05554613893021,82.35859912410328,85.52236578621826,86.82611709281149,86.54323602303985,84.92824469142812,82.20199529863186,78.55958493332699,74.1627780163835,69.14950159262392,63.636244538050924,57.718099455828416,51.47706531314803,44.97926167387984,5.932349942
31,553885.9392,5645512.687,11.392023813354264,19.893951815017708,32.70176131907401,46.196896845468935,58.37802570768545,68.38414820608615,75.99223134818277,81.29062738972871,84.5043513529428,85.90260595779426,85.75297831599318,84.29977974910398,81.76408088135263,78.32927417784062,74.15645056331591,69.3787813261971,64.10661408705595,58.43688604446747,52.448082739230756,46.20392651292958,6.162060216
32,553886.0786,5645512.484,11.152506080167186,19.459299180678034,32.037683418382606,45.34648560428871,57.406110688058895,67.35874449184755,74.97767224767539,80.34074208472995,83.66369966032774,85.20472215288184,85.22824186925253,83.96935573302383,81.64349243013272,78.43137450415011,74.48715818844387,69.95038873354483,64.92538779081005,59.50087607814446,53.75877260993663,47.76106468287291,6.408314881
33,553886.197,5645512.311,10.689141070501044,18.885944881100652,31.302982281078826,44.450442016821306,56.38853717260323,66.27806890593055,73.89229370852998,79.30643493071598,82.72990313813396,84.41575147779452,84.61727550459089,83.56868457833254,81.47758831612738,78.52048071563556,74.84914912952402,70.59138924055108,65.85667417254399,60.7340425974031,55.29776859099726,49.611063827880265,6.617951615
34,553886.3384,5645512.106,9.883476043640632,18.126135054335453,30.575282779019783,43.74056358162609,55.69484544495566,65.60923718017123,73.26907721324926,78.75278858270234,82.27218264779394,84.08030158639922,84.42744277894818,83.54518235905483,81.64216020480592,78.89395998558733,75.44592743183776,71.42163395999958,66.92778245183227,62.05044993366529,56.86446284520386,51.430926840745016,6.866987676
35,553886.4777,5645511.905,8.861307335945162,17.252254223025048,29.93192429486635,43.34922164527149,55.54527990638084,65.68156248320551,73.53262742239039,79.17715892180608,82.83192820842991,84.75573294974089,85.19871155983564,84.39681527077484,82.54928969556889,79.83726538797934,76.4118313438186,72.40335271683767,67.91715813067216,63.04894929175229,57.86158922927023,52.425612754771805,7.111539286
36,553886.6207,5645511.7,7.774140280683848,16.447528337469702,29.556620125913614,43.440982477413435,56.07278329034629,66.57694016732114,74.71509765701768,80.56835213595879,84.35613080133449,86.33958731273623,86.78095507035053,85.92373487561522,83.98136939258768,81.13936481599417,77.55699517265985,73.36389851698233,68.67211019172161,63.576589260804774,58.154498248540946,52.4693034429309,7.361487281
37,553886.7123,5645511.569,7.3609512382434845,16.116701525098723,29.41782633495178,43.56942516570346,56.49709310381788,67.2804769292273,75.6591499870018,81.6972380125726,85.608176780034,87.65100071332506,88.09522340465458,87.18467477273421,85.14372243203108,82.1630697396695,78.399971668689,73.99420470982909,69.0582550698985,63.69913864173205,57.99698699828126,52.0115471263444,7.521335834
38,553886.8387,5645511.389,7.5139280168718265,16.27288766997783,29.60735933577822,43.81977507938664,56.82044169951665,67.67511909906047,76.11055073463996,82.1836284142451,86.1054835410779,88.13481303367189,88.54236543153863,87.57351080952705,85.45426457327245,82.37728823621572,78.50429498893956,73.97517646173253,68.90520709095821,63.40137010012232,57.544283343660794,51.39814185804242,7.741283464
39,553886.9744,5645511.197,7.813695962378015,16.61071490351246,29.99325036634543,44.24562320743467,57.26896296284079,68.1311885961484,76.554619238185,82.59730268489844,86.47004823757845,88.43438716225018,88.76393441572549,87.71013033197589,85.49680567268736,82.31747898511064,78.33720161055463,73.69356892486938,68.50582120259743,62.88148075385539,56.89787367153369,50.622260589071054,7.976397245
40,553887.0913,5645511.032,8.541226027462429,17.284366521074023,30.554813653652594,44.64472809982537,57.47798066428116,68.14077847330616,76.3754891283546,82.25207963433105,85.98490454025968,87.83943454724782,88.08314343780116,86.96552902138544,84.70805871735757,81.50397190062573,77.51616242237527,72.88350698500328,67.72161086935351,62.131186694197474,56.19122884042192,49.97396332323298,8.178611513
41,553887.2019,5645510.877,9.088706991206058,17.915409564754498,31.20314752535913,45.22651789737106,57.92323864266656,68.41136613298312,76.45337798588295,82.13939371934372,85.68934438516794,87.38067599881053,87.47981649048168,86.23740692821727,83.87236261818896,80.57708695135483,76.51625013184565,71.82206818911355,66.61508133464383,60.9886437266962,55.02643290325117,48.79443827279365,8.369025167
42,553887.3722,5645510.638,10.465459248004205,18.992801579046095,31.954988210696204,45.70732401801733,58.20749183046497,68.54674241526023,76.48089034889628,82.07126630302042,85.5323210306961,87.12809530481482,87.1214404414448,85.76200280160303,83.26463594689707,79.82883012896416,75.60728548967703,70.74425110586004,65.35772497461332,59.54622399038715,53.391186133598396,46.96510018092805,8.662492525
43,553887.4955,5645510.466,10.96423617484689,19.45528948819475,32.37179736121565,46.079754284857295,58.53149744008634,68.82322139995874,76.7000364838372,82.22754189635594,85.61820806417444,87.13177006817158,87.036431811539,85.57818905454532,82.97689145693664,79.42729368590247,75.09262119999366,70.11983260933286,64.61980976423706,58.69259298520972,52.4174429148149,45.86377020245961,8.874121658
44,553887.6328,5645510.275,11.665153824878606,20.031915569250547,32.713020194786694,46.137936083743114,58.308860506578824,68.3482759684124,76.0157569141007,81.38424181086462,84.66647951375755,86.12479627489297,86.01570986381216,84.58706154125554,82.05615572102839,78.60735750779234,74.39838365108581,69.56867077119658,64.22918870191997,58.473837743884125,52.3853803084649,46.02659543470534,9.109349824
45,553887.8006,5645510.042,12.34013026777639,20.524816554654283,32.871895702469565,45.88951201668121,57.64918249676936,67.32326166426806,74.69713434909991,79.85627544143809,83.01459825756613,84.43283560557487,84.36243968695133,83.04247412490199,80.6779802781139,77.45011468985572,73.50676896168768,68.98186855915684,63.981296908910124,58.59597587593257,52.89925054416349,46.95582666989373,9.39648366
46,553887.9129,5645509.886,12.105411530227958,20.274854073083272,32.5685605090494,45.50328827487448,57.169663016116694,66.75851505742116,74.06747575633139,79.18911819412607,82.3408013772878,83.7823481343843,83.76760839727721,82.53048866357368,80.27510505650339,77.17859167548708,73.38933135005199,69.03404534604913,64.21911906820246,59.0322358343715,53.544894717887914,47.819497747678106,9.588700439
47,553888.0765,5645509.659,11.570095299687921,19.771935982466,32.14472507528599,45.185281451177374,56.96634703228491,66.66793570616157,74.08201981388451,79.29929891929886,82.53623149150715,84.05215616413679,84.10162109393075,82.91921734690672,80.71045847071218,77.65163421532358,73.89482419518303,69.56646108811357,64.77419357683019,59.606256037874076,54.137004646391624,48.426745731131724,9.868511018
48,553888.2031,5645509.483,10.340476404455119,18.87294994982553,31.69473058997564,45.18497181442593,57.36047277098851,67.3805017066881,75.03343158130095,80.41553789804259,83.753318345338,85.31012636294031,85.35358640088884,84.12423404944997,81.834123956703,78.66742845887865,74.78208719662598,70.30810064836281,65.35474262576291,60.01308674026718,54.358157545228025,48.45715840214246,10.08531406
49,553888.3544,5645509.273,9.333302451728315,18.18393727871663,31.431225512453814,45.34633242724804,57.89169526140613,68.21305859450025,76.09270311634644,81.63095400356819,85.0604415590964,86.65328296408813,86.6826778890901,85.39997767039604,83.02016945929505,79.73715202591005,75.70862287378598,71.06826024498794,65.9309111231279,60.39761908127232,54.544196576723756,48.437615162888754,10.34414159
50,553888.4551,5645509.133,8.567651438030726,17.610070745686233,31.137914960029896,45.35477161915389,58.187084333203245,68.75652786184236,76.83826630020616,82.52865858968397,86.06591217012208,87.72635149882252,87.78796109322222,86.50522097042224,84.10264462501254,80.77301221495405,76.68149075229753,71.96646007406508,66.74132977973275,61.10492114082027,55.13704263101488,48.90430071053337,10.5165959
51,553888.5848,5645508.952,8.205262811739617,17.242360511383144,30.865068072360025,45.25506371957162,58.29574745385557,69.07175991003041,77.33437746953898,83.16898808673216,86.80741877694906,88.52725649325426,88.60744081434572,87.30585818319491,84.85108319472133,81.44075791627706,77.24495141895463,72.40334722032517,67.03485305290872,61.23808644214784,55.09620057187383,48.67848491294111,10.73926851
52,553888.6483,5645508.864,8.471500838020143,17.39784608928239,30.893474624987476,45.178379392568914,58.14575929006043,68.87612634874934,77.11670933892249,82.94492500967456,86.58937911889431,88.32592862490952,88.42924919547274,87.15319801244121,84.72412699895075,81.34093278041213,77.16954005975353,72.35312589839934,67.00974182622984,61.23872278265954,55.118634535526056,48.72253243330659,10.84778694
53,553888.7237,5645508.759,8.313729625174743,17.22477425863029,30.729996720335706,45.06428445217424,58.11116167016033,68.93790544314791,77.27390180768917,83.18614920680774,86.89401354459444,88.66551358107817,88.7773248201958,87.4842548701618,85.01543589884942,81.56964135421764,77.31710437650719,72.40183927871132,66.93951335136758,61.03436493731062,54.77177101235156,48.22287167858965,10.97705473
54,553888.7671,5645508.698,8.39304336942783,17.212106787229814,30.612021061014545,44.86955404179108,57.87484850416421,68.6925615315914,77.04383596145199,82.98657499399008,86.73193621311093,88.54320652247698,88.69710666287699,87.44106770643629,85.00303954900822,81.579599124164,77.34134464389199,72.4336620479765,66.97631096936045,61.07181222409645,54.80453954846888,48.25232729957379,11.05191834
55,553888.851,5645508.581,8.389266907414475,17.24993471156722,30.683202957106204,44.948227955266475,57.941447280542896,68.72901343036841,77.04204742914585,82.94470963039738,86.6516553777741,88.43158331700263,88.55596336822502,87.27927067880752,84.8287541442668,81.40124289663142,77.1676297719995,72.27138036709671,66.83174844134848,60.95166733404628,54.71711661584961,48.19753668361125,11.19589129
56,553888.986,5645508.393,8.530222246045131,17.44568945955961,30.906420277052494,45.149444539132375,58.07744975790038,68.77570537431352,76.98750091363634,82.78941014518406,86.40406600388675,88.10329767491953,88.1626984447651,86.83646831087653,84.3509479636172,80.90316374487128,76.66337082957241,71.77306008998505,66.35287651391565,60.50144282507132,54.298835499847065,47.82023890056742,11.42734106
57,553889.094,5645508.243,8.573478851316057,17.53282182849575,31.100341502635963,45.48713990108237,58.56177147353919,69.38185614408827,77.67907190964348,83.51889761838274,87.1250372254715,88.76919502272241,88.73208128273582,87.27086182222969,84.61901436662833,80.97541991107484,76.51181818299187,71.37945709854009,65.69779985039285,59.572085137961004,53.08514785906419,46.3074280795596,11.61217613
58,553889.2067,5645508.085,9.148132764437925,17.76648268175431,30.956694343086276,45.053749309595354,57.95598852419228,68.70635832737275,77.0090673895098,82.90694368798393,86.59996234407542,88.34967730028828,88.42360139966247,87.07485938570846,84.53156997387518,80.98987212567646,76.62194548462588,71.56909811043607,65.95727286437798,59.88715614962557,53.449258205988016,46.71160120731576,11.8062516
59,553889.32,5645507.927,9.48779618373494,18.00481628334733,31.073425249941103,45.06828250015522,57.89811762518962,68.6063753767673,76.89139328968251,82.79104068669008,86.49935955307069,88.27114964312918,88.36829077954827,87.04178515791106,84.51950252617465,80.99961269429917,76.65008888605115,71.61577545399479,66.0177250097402,59.961005802882624,53.53292567704054,46.801620979763356,12.00067611
60,553889.4003,5645507.815,9.341740411132038,17.962962782221798,31.1557917400053,45.2529552405254,58.149999250939715,68.89006922768138,77.17797463184053,83.0594428725935,86.7365214056153,88.46688922885069,88.51872167196058,87.14514457873996,84.57585269773016,81.01125031754647,76.62065907589383,71.54601921209664,65.91115625207,59.820459967264355,53.35954706919733,46.601206713549246,12.1384879
61,553890.0066,5645506.967,9.65897946347722,18.65592542368722,32.217165758891475,46.52668928590101,59.45929145599582,70.09221964717594,78.17153557963677,83.77845038467032,87.14477840636721,88.54838669247661,88.27652214345505,86.59177741921613,83.72776404518143,79.88394231089049,75.23297333507017,69.92229174889845,64.07487050804006,57.79117431470562,51.15476658716731,44.24002932475119,13.18093871
62,553890.1718,5645506.736,9.585461821621548,18.77908838312119,32.526303513224065,46.9357747736428,59.880493508802815,70.44549604363249,78.40752784364423,83.870240098863,87.08465779690957,88.34374635551436,87.9322724721444,86.11794001011906,83.13556037567454,79.19204722846722,74.46024384165155,69.08041118288578,63.176699861833974,56.848581284764315,50.18261449298903,43.249921046311584,13.46493174
63,553890.3138,5645506.537,9.976044726251931,19.077889835935697,32.69614454844952,46.97920614087167,59.81650041403525,70.29979764307818,78.20391140791209,83.63140767651355,86.82408729054143,88.07779200449511,87.67186314670292,85.87312060007778,82.91581260498185,78.99938459718636,74.29951139885091,68.95569046785096,63.08809697779538,56.797737212301115,50.170882700420286,43.27507309292006,13.70940055
64,553890.4724,5645506.315,10.453205732645475,19.370603719901055,32.75756697695875,46.83416425587172,59.515628595542395,69.90312329063022,77.76035779360107,83.1748388571153,86.38182617376266,87.66222285289031,87.2994623782075,85.55226528876936,82.64929087278946,78.78929609329259,74.141319470359,68.84627326492485,63.02578176067981,56.781028729845254,50.19791611630706,43.345059119465866,13.98223376
65,553890.6032,5645506.131,10.839073091369182,19.59349982108995,32.72657390999826,46.52601945506663,58.949473378300866,69.11655347632163,76.80207129227648,82.09491723728759,85.23189109667473,86.48852932751014,86.14243940045523,84.44501309884355,81.62713778291533,77.87571802709199,73.36035298971723,68.2173327061708,62.56815193290009,56.50800754927041,50.116087744055655,43.45767705321962,14.20798725
66,553890.7684,5645505.899,11.241111549474695,19.634433163493117,32.27558054834795,45.58816343579372,57.59485610286242,67.44775662503271,74.92236170749945,80.11061311628666,83.23343476906099,84.55668285463373,84.34311451428744,82.83824150635189,80.25454897888719,76.78184553192827,72.57649816343034,67.76979031902432,62.4718025059955,56.7785447649353,50.76670646767174,44.50148193690372,14.49279428
67,553890.9185,5645505.689,10.984468980226021,19.131317667058834,31.377857275258275,44.25390216596968,55.86373386422897,65.40615957002984,72.68110497312986,77.77869283861985,80.91747515277373,82.35189262813174,82.33465903502089,81.09873107158374,78.84504499980345,75.75181091138023,71.96788095581417,67.6177103465924,62.80904608972086,57.62861936108637,52.148178042195674,46.429309003492506,14.75092217
68,553891.0477,5645505.507,10.975213400475598,18.773866867522685,30.53243760064806,42.929078516519716,54.13846309923178,63.392223867184356,70.49738355253895,75.54338402211125,78.73264868152724,80.31003952455804,80.5139646740551,79.55951442831464,77.64523314620476,74.93394592033468,71.5718313653791,67.67163349244221,63.33692918170402,58.64311008303866,53.66555723807347,48.45931178093824,14.97411859
69,553891.1784,5645505.324,10.93344618962524,18.36038544557446,29.681933006246947,41.70868294956767,52.658635237962784,61.7649575092152,68.82240916179516,73.89899950028853,77.18962273564887,78.91867181907332,79.32006024846393,78.59879791364764,76.94674543793067,74.51894495661628,71.45589928043343,67.86709995658663,63.850125614644845,59.4829126358442,54.832708824488186,49.95602027042643,15.19899965
70,553891.3343,5645505.104,9.47378934245322,16.888966172699803,28.19882039680681,40.23558025290312,51.23348944848738,60.42793397019627,67.60710571089726,72.83812861481023,76.30960100670488,78.2471117124545,78.87019112926146,78.38502885687721,76.97384506275218,74.79625897525564,71.98540626023603,68.6499831268419,64.88721820108961,60.778093245519294,56.38508733764894,51.76527262645547,15.46863794
71,553891.4475,5645504.945,8.494410660135951,15.588037340474818,26.520202830980963,38.26693383501874,49.1093593314641,58.284176615174324,65.56521161612669,70.9960627611802,74.74023701933153,77.00421025846033,77.99734665446873,77.91448625886314,76.9278935400248,75.18737093426041,72.82063297995404,69.93528585332335,66.62310017482471,62.96157666884712,59.01447979672361,54.836264529212954,15.66381796
72,553891.553,5645504.797,8.610979501248787,14.97225783681367,25.05414969301012,36.12967398238866,46.566601731941994,55.592103429847135,62.93808794782812,68.60116106231133,72.70079043245285,75.40875374655425,76.90660110787307,77.36795536755672,76.9502472914545,75.79143963619342,74.01260055013871,71.71699388219821,68.99232292610891,65.9121385870153,62.53811517961491,58.92198998932947,15.84557123
73,553891.713,5645504.572,6.310681316397595,12.643121441553436,22.87866027428259,34.28524651133351,45.170332430496124,54.69731304822423,62.55499846607194,68.70899736336031,73.26294622786128,76.38337402991502,78.24606112451961,79.02623727727295,78.88211436984865,77.95479203689007,76.36880144908044,74.2305218839189,71.62853984810239,68.6414394833744,65.3366626273441,61.769006246138915,16.12165998
74,553891.8752,5645504.344,4.30899830357253,10.865721391905684,21.507064899773184,33.416853792075685,44.82827937756024,54.86143718017013,63.17412050457296,69.7213183443076,74.60022371573227,77.97815543760427,80.03703174411922,80.95572183278622,80.90157450413278,80.02209848731744,78.44682451469068,76.28674354611546,73.63614745629556,70.57792352941266,67.17759661213773,63.495916966705984,16.40146856
75,553892.0249,5645504.133,2.597193346971968,9.652194914605548,20.975828706864196,33.57023219803219,45.586747113113205,56.110797183952265,64.79513137711702,71.59834483313752,76.63358279997748,80.07744957294163,82.1269146357296,82.97381346303719,82.7964152618738,81.75067614714509,79.97659087237115,77.59027410873436,74.69202290113026,71.36588016935119,67.68291360136128,63.70504091535738,16.66017899
76,553892.1876,5645503.904,1.2042167546841063,8.851535587854984,20.927326513433275,34.228661264445094,46.82222430579095,57.77377518295966,66.74092085123203,73.70124206533109,78.78369497050802,82.18343748419753,84.11484269904817,84.78304080878708,84.37774611244312,83.06349826338204,80.98675949471469,78.26978594250359,75.01808088370169,71.32355573130614,67.26226561963938,62.89798819711849,16.94109231
